target,gender,match_id,home_team,away_team,sportsbook_line,prediction,actual,edge,bet,bet_hit,profit,roi_pct
q4_total,men_or_open,15485236,Uni?n Atl?tica,Nacional,39.0,17.2,41,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,15485170,ERA Nymburk,BK Opava,39.0,18.0,46,-21.0,UNDER,False,-1,-100
q4_total,men_or_open,15484984,BC Levski Lukoil,Botev 2012 Vratsa,39.0,17.6,33,-21.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15484735,BC Slovan Bratislava,BC Prievidza,39.0,18.4,54,-20.6,UNDER,False,-1,-100
q4_total,men_or_open,15478586,Aguada,Hebraica Macabi,39.0,16.9,36,-22.1,UNDER,True,0.91,91.0
q4_total,women,15461529,Hapoel Beer Sheva Asa,Maccabi Haifa,39.0,18.8,38,-20.2,UNDER,True,0.91,91.0
q4_total,women,15461528,Maccabi Karmiel Beit Hakerem,Hapoel Lev Jerusalem,39.0,21.2,38,-17.8,UNDER,True,0.91,91.0
q4_total,women,15461519,Maccabi Ramat Gan / Hen,Hapoel Rishon Letzion,39.0,21.2,30,-17.8,UNDER,True,0.91,91.0
q4_total,women,15461514,Hapoel Petach Tikva,Elizur Holon,39.0,17.6,34,-21.4,UNDER,True,0.91,91.0
q4_total,women,15451639,B. Braun Sheffield Hatters,Caledonia Gladiators,39.0,18.3,41,-20.7,UNDER,False,-1,-100
q4_total,women,15404289,Jeddah SC,Al-Ula,39.0,20.7,21,-18.3,UNDER,True,0.91,91.0
q4_total,women,15404287,Game Master,Jeddah Athletes,39.0,23.2,60,-15.8,UNDER,False,-1,-100
q4_total,women,15404273,Jeddah United,Al-Qadsiah,39.0,22.6,32,-16.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15381333,Griffin,BC Akhaltsikhe,39.0,19.3,43,-19.7,UNDER,False,-1,-100
q4_total,men_or_open,15380747,Free UNI & Agr UNI,Black Fortress,39.0,19.3,44,-19.7,UNDER,False,-1,-100
q4_total,women,15326723,Antranik Beirut,Sporting Club Beirut,39.0,23.6,24,-15.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15294738,Central,Homenetmen,39.0,17.2,65,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,15265181,San Lorenzo de Almagro,Ober? Tenis Club,39.0,17.3,57,-21.7,UNDER,False,-1,-100
q4_total,men_or_open,15265180,San Mart?n de Corrientes,La Uni?n de Formosa,39.0,23.9,43,-15.1,UNDER,False,-1,-100
q4_total,men_or_open,15265179,Boca Juniors,Ciclista Ol?mpico de La Banda,39.0,17.8,36,-21.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15250675,KK Cedevita Olimpija,Perspektiva Ilirija,39.0,31.0,41,-8.0,UNDER,False,-1,-100
q4_total,men_or_open,15204210,R10 Score Vasco da Gama,Bauru Basket,39.0,17.0,41,-22.0,UNDER,False,-1,-100
q4_total,men_or_open,15204209,Rio Claro Basquete,Flamengo,39.0,17.8,34,-21.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15204156,Mogi das Cruzes,Cruzeiro Basquete,39.0,21.5,35,-17.5,UNDER,True,0.91,91.0
q4_total,men_or_open,15113594,Hindu Club,CA Huracan Las Heras,39.0,17.9,38,-21.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15113593,PFC B?squet,Uni?n de Mar del Plata,39.0,18.6,35,-20.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15113592,Pergamino B?sket,La Uni?n Col?n Entre R?os,39.0,16.9,47,-22.1,UNDER,False,-1,-100
q4_total,women,14757378,Oklahoma State Cowgirls,Utah Utes,39.0,25.2,44,-13.8,UNDER,False,-1,-100
q4_total,women,14756934,Nebraska Cornhuskers,Iowa Hawkeyes,39.0,16.9,29,-22.1,UNDER,True,0.91,91.0
q4_total,men_or_open,14706445,HKK ?iroki,KK Jahorina Pale,39.0,16.9,25,-22.1,UNDER,True,0.91,91.0
q4_total,men_or_open,14421060,Kansai Helios Dom?ale,Terme Olimia Podcetrtek,39.0,18.8,45,-20.2,UNDER,False,-1,-100
q4_total,men_or_open,14341750,Benedetto XIV Cento,Libertas Livorno,39.0,20.2,51,-18.8,UNDER,False,-1,-100
q4_total,men_or_open,14251579,Team Fog N?stved,Bakken Bears,39.0,34.0,47,-5.0,UNDER,False,-1,-100
q4_total,men_or_open,14194557,Seoul Samsung Thunders,Seoul SK Knights,39.0,16.9,36,-22.1,UNDER,True,0.91,91.0
q4_total,men_or_open,14194556,Daegu KOGAS Pegasus,Suwon KT Sonicboom,39.0,18.0,45,-21.0,UNDER,False,-1,-100
q4_total,men_or_open,14041857,Hogsbo Basket,BC Lule?,39.0,17.2,46,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,15919324,Real Madrid (Cyber),Olympiacos (Cyber),39.0,34.8,45,-4.2,UNDER,False,-1,-100
q4_total,women,15885907,KK Reykjavik,Keflavik,39.0,17.6,35,-21.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15843230,UMF Skallagrimur,Brei?ablik,39.0,17.2,40,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,15843220,Selfoss,Haukar,39.0,17.6,48,-21.4,UNDER,False,-1,-100
q4_total,women,15885909,Valur Reykjavik,UMF Grindavik,39.0,23.4,43,-15.6,UNDER,False,-1,-100
q4_total,men_or_open,15538374,Virtus Bologna,Paris Basketball,39.0,16.9,46,-22.1,UNDER,False,-1,-100
q4_total,men_or_open,15597935,Vitr? Aurore,Pays Salonais Basket 13,39.0,20.2,51,-18.8,UNDER,False,-1,-100
q4_total,men_or_open,14860413,Viganello Caimans 1LRM,Cassarate Senior,39.0,21.3,42,-17.7,UNDER,False,-1,-100
q4_total,men_or_open,15842890,JL Bourg Basket,T?rk Telekom B.K.,39.0,18.9,40,-20.1,UNDER,False,-1,-100
q4_total,men_or_open,15597940,Val de Seine Basket,Andr?zieux-Bouth?on Loire Sud,39.0,20.7,24,-18.3,UNDER,True,0.91,91.0
q4_total,men_or_open,15597939,?toile Angers Basket,Lyonso Basket,39.0,21.0,34,-18.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15597938,Poissy Basket Association,Metz Basket Club,39.0,17.9,58,-21.1,UNDER,False,-1,-100
q4_total,men_or_open,15597936,Union Rennes Basket 35,Besancon Avenir Comtois,39.0,19.0,37,-20.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15597934,C'Chartres M?tropole Basket,Etoile de Charleville-M?zi?res,39.0,17.2,26,-21.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15597846,Mulhouse Basket Agglom?ration,Levallois Metropolitans Basketball,39.0,19.8,43,-19.2,UNDER,False,-1,-100
q4_total,men_or_open,15597843,BC Orchies,Union Tarbes Lourdes Pyrenees Basket,39.0,17.9,38,-21.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15597842,Fos Provence Basket,Tours M?tropole Basket-ball,39.0,19.9,49,-19.1,UNDER,False,-1,-100
q4_total,men_or_open,15597841,AB Berck Rang-du-Fliers,CEP Lorient BB,39.0,18.9,52,-20.1,UNDER,False,-1,-100
q4_total,men_or_open,15597840,AS Loon-Plage Basket,Pays de Foug?res Basket,39.0,17.2,33,-21.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15597839,STB Le Havre,Les Sables Vend?e Basket,39.0,18.9,45,-20.1,UNDER,False,-1,-100
q4_total,men_or_open,15597838,SOM Boulogne,Toulouse BC,39.0,19.3,38,-19.7,UNDER,True,0.91,91.0
q4_total,women,15904468,Elfic Fribourg,BBC Troistorrents-Chablais,39.0,19.5,42,-19.5,UNDER,False,-1,-100
q4_total,women,15893389,Keila Coolbet,Tartu ?likool,39.0,21.8,42,-17.2,UNDER,False,-1,-100
q4_total,men_or_open,15842888,Be?ikta? Gain,Bah?e?ehir Koleji,39.0,18.4,42,-20.6,UNDER,False,-1,-100
q4_total,women,15665824,Municipal Targoviste,ACS Sepsi SIC,39.0,17.9,15,-21.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15656956,Al Ahly Benghazi,Dar City Basketball Team,39.0,23.4,66,-15.6,UNDER,False,-1,-100
q4_total,men_or_open,15915559,Bir?tono Milasta,Druskinink? Akvil?,39.0,18.6,46,-20.4,UNDER,False,-1,-100
q4_total,men_or_open,15889726,KARA Trutnov,BK Brno,39.0,22.6,34,-16.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15597937,P?le France U18,Saint Vallier Basket Dr?me,39.0,18.5,40,-20.5,UNDER,False,-1,-100
q4_total,men_or_open,15592160,EBAA-Basketball,V?rl?se BBK,39.0,19.8,21,-19.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15485298,FMP Beograd,KK Zadar,39.0,22.2,41,-16.8,UNDER,False,-1,-100
q4_total,men_or_open,15907044,Black Fortress,Free UNI & Agr UNI,39.0,20.0,38,-19.0,UNDER,True,0.91,91.0
q4_total,women,15901846,KSC Szeksz?rd,MTK Budapest,39.0,18.6,33,-20.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15899498,Al Wehdat Amman,AL Inglizia Sport Club,39.0,17.2,49,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,15870012,KK Zlatibor ?ajetina,KK TFT Skopje,39.0,18.4,54,-20.6,UNDER,False,-1,-100
q4_total,men_or_open,15857134,Kretingos Kretinga,?akiai Vytis-VDU,39.0,19.0,58,-20.0,UNDER,False,-1,-100
q4_total,men_or_open,15848290,AEL Limassol B.C.,Enosis Neon Paralimni,39.0,18.0,38,-21.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15846418,Bertanu Valmieras BS,RSU/VEF Riga,39.0,18.6,45,-20.4,UNDER,False,-1,-100
q4_total,men_or_open,15222272,Hapoel Haifa BC,Elizur Ashkelon,39.0,17.8,49,-21.2,UNDER,False,-1,-100
q4_total,men_or_open,15911668,KB KEKU,KB Istogu,39.0,18.4,40,-20.6,UNDER,False,-1,-100
q4_total,men_or_open,15902882,Jyvaskyla Basketball Academy,Raholan Pyrkiva,39.0,23.3,37,-15.7,UNDER,True,0.91,91.0
q4_total,women,15916830,Shooting SC,Heliopolis Basketball,39.0,21.3,27,-17.7,UNDER,True,0.91,91.0
q4_total,men_or_open,15895567,BC Sabah,Absheron,39.0,20.1,36,-18.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15857136,?ilut?s ?ilut?,KK Vilkavi?kio Perlas,39.0,18.0,54,-21.0,UNDER,False,-1,-100
q4_total,men_or_open,15706629,KK Cedevita Junior,KK Dubrava,39.0,18.8,32,-20.2,UNDER,True,0.91,91.0
q4_total,men_or_open,14756764,Hapoel Migdal Haemek,Hapoel Eilat,39.0,16.9,52,-22.1,UNDER,False,-1,-100
q4_total,men_or_open,15305921,BC Rustavi 1991,BC Vsa,39.0,19.3,35,-19.7,UNDER,True,0.91,91.0
q4_total,men_or_open,14800121,Parma Permsky Kray,KK Mega Basket,39.0,19.7,49,-19.3,UNDER,False,-1,-100
q4_total,men_or_open,14756773,Maccabi Rehovot,Maccabi Kiryat Gat/Ashkelon,39.0,21.8,46,-17.2,UNDER,False,-1,-100
q4_total,men_or_open,14756767,Elitzur Shomron Hlp,AS Ramat Hasharon,39.0,18.8,51,-20.2,UNDER,False,-1,-100
q4_total,women,15898888,Budivelnyk Kyiv,BK Frank Ivano-Frankivsk,39.0,19.1,34,-19.9,UNDER,True,0.91,91.0
q4_total,men_or_open,14756763,Hapoel Safed,Maccabi Maale Adumim,39.0,17.2,54,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,15222288,Ironi Nahariya,Maccabi Petah Tikva Elitzur,39.0,17.9,32,-21.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15891069,Santa Ana Basketball Club,Brujos de Izalco,39.0,17.2,40,-21.8,UNDER,False,-1,-100
q4_total,women,15903228,South Carolina Gamecocks,TCU Horned Frogs,39.0,23.6,40,-15.4,UNDER,False,-1,-100
q4_total,men_or_open,15485276,KK Partizan Mozzart Bet,KK Bosna,39.0,19.6,38,-19.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15910492,Lleida (Cyber),Promitheas Patras (Cyber),39.0,24.2,16,-14.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15911661,Basketball Club Vojnik U14,Horsens IC Ungdom U14,39.0,19.0,45,-20.0,UNDER,False,-1,-100
q4_total,men_or_open,15907555,BK Rilski U14,Rising Stars U14,39.0,17.0,58,-22.0,UNDER,False,-1,-100
q4_total,men_or_open,15902069,KFUM Nassjo,Norrk?ping Dolphins,39.0,18.4,53,-20.6,UNDER,False,-1,-100
q4_total,men_or_open,15911980,Al Zamalek,Al-Ittihad Alexandria,39.0,17.2,35,-21.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15904466,Al Rayyan,Al Arabi Doha,39.0,19.9,45,-19.1,UNDER,False,-1,-100
q4_total,women,15848441,Norrk?ping Dolphins,Uppsala Basket,39.0,17.6,40,-21.4,UNDER,False,-1,-100
q4_total,men_or_open,15592128,Team Fog N?stved,Svendborg Rabbits,39.0,17.9,38,-21.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15485277,KK Crvena zvezda,BC Dubai,39.0,16.9,43,-22.1,UNDER,False,-1,-100
q4_total,men_or_open,15889727,DSK Basketball,KP Brno,39.0,19.8,45,-19.2,UNDER,False,-1,-100
q4_total,men_or_open,15555880,Maccabi Haifa BC,Otef Darom BC,39.0,17.5,47,-21.5,UNDER,False,-1,-100
q4_total,men_or_open,14967082,Xinjiang Flying Tigers,Ningbo Rockets,39.0,19.1,30,-19.9,UNDER,True,0.91,91.0
q4_total,women,15598822,KIU Rangers,KCCA Leopards,39.0,22.1,29,-16.9,UNDER,True,0.91,91.0
q4_total,men_or_open,14194602,Ulsan Hyundai Mobis Phoebus,Wonju DB Promy,39.0,17.2,38,-21.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15858256,Dolomiti Trento (Cyber),Lietkabelis (Cyber),39.0,22.4,47,-16.6,UNDER,False,-1,-100
q4_total,men_or_open,15553505,ZKK Patriot,Basket Kam,39.0,19.5,50,-19.5,UNDER,False,-1,-100
q4_total,men_or_open,15551549,Virtus Kleb Ragusa,Pallacanestro Virtus Molfetta,39.0,17.9,54,-21.1,UNDER,False,-1,-100
q4_total,men_or_open,15551547,Virtus Matera,Dinamo Brindisi,39.0,19.7,32,-19.3,UNDER,True,0.91,91.0
q4_total,men_or_open,15551546,Basket School Messina,Basket Academy Catanzaro,39.0,20.1,50,-18.9,UNDER,False,-1,-100
q4_total,men_or_open,15551544,PallacanestroViola Reggio Calabria,Valentino Basket Castellaneta,39.0,19.7,20,-19.3,UNDER,True,0.91,91.0
q4_total,men_or_open,15551543,Svincolati Milazzo,Mola New Basket 2012,39.0,18.4,35,-20.6,UNDER,True,0.91,91.0
q4_total,men_or_open,15551542,Bim Bum Rende,Adria Bari,39.0,17.8,45,-21.2,UNDER,False,-1,-100
q4_total,men_or_open,15551541,Pallacanestro Pavia 1933,Bocconi Team Milano,39.0,19.4,33,-19.6,UNDER,True,0.91,91.0
q4_total,men_or_open,15551540,Sangiorgese Basket,Robur Saronno,39.0,21.1,41,-17.9,UNDER,False,-1,-100
q4_total,men_or_open,15551539,U.S. Nervianese,Derthona Basketball Lab,39.0,18.0,34,-21.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15551538,Goldengas Pallacanestro Senigallia,Bask?rs Forlimpopoli,39.0,19.9,34,-19.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15551537,Vasto Basket,Lions Bisceglie,39.0,21.5,40,-17.5,UNDER,False,-1,-100
q4_total,men_or_open,15551532,Canusium Basket,Basket Gualdo,39.0,22.9,42,-16.1,UNDER,False,-1,-100
q4_total,men_or_open,15551519,Etrusca San Miniato,USE Basket Empoli,39.0,19.0,39,-20.0,UNDER,False,-1,-100
q4_total,men_or_open,15551516,Basket Cecina,Seagulls Genova,39.0,17.2,29,-21.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15551514,Spezia,Virtus Siena,39.0,24.3,42,-14.7,UNDER,False,-1,-100
q4_total,men_or_open,15551509,Playbasket Carr?,Olimpia Castello,39.0,20.5,35,-18.5,UNDER,True,0.91,91.0
q4_total,men_or_open,15551507,Virtus Padova Basket,New Flying Balls Ozzano,39.0,18.7,43,-20.3,UNDER,False,-1,-100
q4_total,men_or_open,15551506,Sistema Basket Pordenone,Pallacanestro Gardonese,39.0,22.3,37,-16.7,UNDER,True,0.91,91.0
q4_total,men_or_open,15545306,KK Kumanovo,MZT Skopje Aerodrom,39.0,18.6,40,-20.4,UNDER,False,-1,-100
q4_total,women,15532627,MBA-MGUSiT Moscow,Neftyanik-Titan Omsk Oblast,39.0,20.6,39,-18.4,UNDER,False,-1,-100
q4_total,women,15532626,BC Samara,Dinamo Novosibirsk Oblast,39.0,19.5,30,-19.5,UNDER,True,0.91,91.0
q4_total,women,15532624,Nika-Luzales Syktyvkar,Nadezhda Orenburg Oblast,39.0,20.8,43,-18.2,UNDER,False,-1,-100
q4_total,women,15532623,Dinamo Kursk,Sparta and K Vidnoe,39.0,21.4,44,-17.6,UNDER,False,-1,-100
q4_total,men_or_open,15531167,Stevnsgade U16,A.K. VEF U16,39.0,19.0,46,-20.0,UNDER,False,-1,-100
q4_total,men_or_open,15530046,Art Building ?l?za II Wroc?aw,SKK Polonia II Warszawa,39.0,20.2,37,-18.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15530045,Nautiqus Akademia Gortata Gda?sk,Widzew ??d?,39.0,22.1,29,-16.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15530044,Lou T?cza Leszno,AZS Uniwersytet Gda?ski,39.0,17.2,37,-21.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15530038,Roben Gimbasket Wroclaw,WrapMania.eu KK Ole?nica,39.0,20.4,29,-18.6,UNDER,True,0.91,91.0
q4_total,men_or_open,15530037,Dijo Polk?ty Maximus K?ty Wroc?awskie,Q8Oils SKM Zastal Zielona G?ra,39.0,17.2,37,-21.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15530036,KS Kosz Kompaktowy Pleszew,Pogo? Prudnik,39.0,17.9,48,-21.1,UNDER,False,-1,-100
q4_total,men_or_open,15530035,Lublinianka KUL Basketball,UKS Tr?jka ?yrard?w,39.0,19.6,34,-19.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15530034,PGE AK M?ode ?ubry Bia?ystok,?KS II Politechnika ??dzka,39.0,17.2,52,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,15529154,TSA Reinar Hallik Basketball School U16,BVBS U16,39.0,19.0,41,-20.0,UNDER,False,-1,-100
q4_total,men_or_open,15529153,PuHu U16,BS Jugla U16,39.0,19.0,34,-20.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15528160,KK Gradina Srebrenik,KK Gradina Te?anj,39.0,20.2,32,-18.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15528159,KK Turbina Jablanica,KK ?ivinice,39.0,19.6,30,-19.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15525490,Toros Laguna,Venados de Mazatl?n,39.0,18.1,51,-20.9,UNDER,False,-1,-100
q4_total,men_or_open,15525435,City Oilers,Kampala Rockets,39.0,24.7,35,-14.3,UNDER,True,0.91,91.0
q4_total,men_or_open,15525431,JKL Dolphins,JT Jaguars BC,39.0,22.6,34,-16.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15525429,Rezlife Saints,KCCA Panthers,39.0,23.3,41,-15.7,UNDER,False,-1,-100
q4_total,men_or_open,15522069,Garg?d? Garg?dai SC,Kauno ?algiris,39.0,22.8,36,-16.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15521623,KK Crvena zvezda,Igokea m:tel,39.0,18.0,35,-21.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15521561,KS Tirana,Teuta Durr?s,39.0,17.9,59,-21.1,UNDER,False,-1,-100
q4_total,men_or_open,15521560,Skenderbeu,Pogradeci Basket,39.0,17.9,46,-21.1,UNDER,False,-1,-100
q4_total,men_or_open,15519841,NH Ostrava U20,Bavi Vilvoorde U20,39.0,18.0,30,-21.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15516900,Academia Astilleros,Racing Kruegger,39.0,17.0,54,-22.0,UNDER,False,-1,-100
q4_total,men_or_open,15516894,CB Pi?eiros,Sporting Curasan,39.0,17.2,49,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,15516777,Basket Cernusco U17,KICKZ IBAM U17,39.0,18.7,63,-20.3,UNDER,False,-1,-100
q4_total,men_or_open,15516765,Champ Season U20,Astars Oasis Basketball Academy U20,39.0,24.5,40,-14.5,UNDER,False,-1,-100
q4_total,men_or_open,15508238,Traiskirchen Lions,SKN St. P?lten,39.0,19.5,46,-19.5,UNDER,False,-1,-100
q4_total,men_or_open,15508237,BC Vienna,Oberwart Gunners,39.0,20.2,32,-18.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15508234,Kapfenberg Bulls,Basketball Klosterneuburg,39.0,17.2,44,-21.8,UNDER,False,-1,-100
q4_total,women,15495082,P?rnu Spordikool,Rapla Korvpallikool,39.0,21.8,33,-17.2,UNDER,True,0.91,91.0
q4_total,women,15495081,Tartu ?likool,Keila Coolbet,39.0,17.6,39,-21.4,UNDER,False,-1,-100
q4_total,men_or_open,15492714,Barreirense Basket,CBC - Cora??o do Ribatejo,39.0,21.4,46,-17.6,UNDER,False,-1,-100
q4_total,men_or_open,15492713,Atl?tico CP,Sporting CP U23,39.0,22.8,35,-16.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15492699,Basquete Barcelos Eticol,SC Vasco da Gama Sub23,39.0,24.5,31,-14.5,UNDER,True,0.91,91.0
q4_total,men_or_open,15492697,FC Gaia,Clube Galitos,39.0,19.0,33,-20.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15492683,Scalipus Set?bal,Carnide Clube,39.0,22.9,33,-16.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15492669,Juvemaia-ACDC Maia,Famalicense,39.0,19.9,27,-19.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15485996,Melilla Ciudad del Deporte La Salle,Celta Femxa Zorka,39.0,22.8,28,-16.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15485859,Patriots BC,Tigers BBC,39.0,19.3,37,-19.7,UNDER,True,0.91,91.0
q4_total,men_or_open,15485858,United Generations For Basketball,Kepler BBC,39.0,22.7,33,-16.3,UNDER,True,0.91,91.0
q4_total,women,15485842,REG BBC,Groups Scolaire Marie Reine Rwaza,39.0,21.7,37,-17.3,UNDER,True,0.91,91.0
q4_total,women,15485840,THE Hoops Bbc,RP-IPRC Huye,39.0,22.8,38,-16.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15485289,FMP Beograd,KK Mega Basket,39.0,17.2,50,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,15485262,KK Partizan Mozzart Bet,KK Budu?nost VOLI,39.0,17.9,37,-21.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15471293,BK Napos Vysoka Nad Labem,CZ.Academy,39.0,19.6,41,-19.4,UNDER,False,-1,-100
q4_total,men_or_open,15466252,BK Wolves Radotin,BK Opava B,39.0,20.5,22,-18.5,UNDER,True,0.91,91.0
q4_total,men_or_open,15466251,Basketbal Polab?,Dekstone Turi Svitavy,39.0,18.6,46,-20.4,UNDER,False,-1,-100
q4_total,men_or_open,15466245,BK Lokomotiva Plze?,SKB Zlin,39.0,22.4,46,-16.6,UNDER,False,-1,-100
q4_total,men_or_open,15463546,Cheshire Phoenix,London Lions,39.0,17.9,40,-21.1,UNDER,False,-1,-100
q4_total,men_or_open,15461679,U-BT Cluj (Cyber),Zaragoza (Cyber),39.0,24.0,19,-15.0,UNDER,True,0.91,91.0
q4_total,women,15461611,Aravt,Ulaanbaatar Amazons,39.0,17.1,29,-21.9,UNDER,True,0.91,91.0
q4_total,women,15461520,Maccabi Ashdod,Elizur Ramla,39.0,17.2,31,-21.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15461501,VRB/ULRB Riviera 1952,Swiss Central Basket,39.0,22.2,43,-16.8,UNDER,False,-1,-100
q4_total,men_or_open,15461495,Lions de Gen?ve U23,Acad?mie Fribourg U23,39.0,19.9,38,-19.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15461477,Bernex Basket,Goldcoast Wallabies,39.0,19.8,32,-19.2,UNDER,True,0.91,91.0
q4_total,women,15451663,El Bigu? Neuqu?n,El Talar,39.0,18.1,26,-20.9,UNDER,True,0.91,91.0
q4_total,women,15451662,UD San Jos?,Quimsa de Santiago del Estero,39.0,23.4,39,-15.6,UNDER,False,-1,-100
q4_total,women,15451661,Independiente de Neuqu?n,Ferro Carril Oeste,39.0,19.1,30,-19.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15451642,Manchester Basketball,Surrey 89ers,39.0,18.0,53,-21.0,UNDER,False,-1,-100
q4_total,men_or_open,15450026,Lazdij? Briedis-Piet? Megrame,KK Trakai-Trak? SC,39.0,16.9,45,-22.1,UNDER,False,-1,-100
q4_total,men_or_open,15441266,Kouvot Kouvola,Tampereen Pyrint?,39.0,19.9,29,-19.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15441263,Lahti Basketball,Kobrat,39.0,34.4,70,-4.6,UNDER,False,-1,-100
q4_total,men_or_open,15433369,RSU/VEF Riga,BK Salaspils,39.0,18.5,52,-20.5,UNDER,False,-1,-100
q4_total,men_or_open,15432228,Toritas Celaya,Mineras Zacatecas,39.0,22.7,26,-16.3,UNDER,True,0.91,91.0
q4_total,women,15430855,Manchester Basketball,Oaklands Wolves,39.0,18.9,39,-20.1,UNDER,False,-1,-100
q4_total,men_or_open,15417801,Beirut,Sagesse SC,39.0,22.4,61,-16.6,UNDER,False,-1,-100
q4_total,women,15416122,Sporting Bkennaya,AL Mtayleb,39.0,19.3,36,-19.7,UNDER,True,0.91,91.0
q4_total,men_or_open,15407739,Montespertoli,Synergy Basket Valdarno,39.0,18.7,32,-20.3,UNDER,True,0.91,91.0
q4_total,men_or_open,15407738,Basket Sestese,Minibasket Valbisenzio,39.0,21.5,47,-17.5,UNDER,False,-1,-100
q4_total,men_or_open,15407722,Basket Scandicci,Laurenziana Basket,39.0,22.3,23,-16.7,UNDER,True,0.91,91.0
q4_total,men_or_open,15407704,Basket Asciano,Cerretese Basket,39.0,24.0,27,-15.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15406999,Castelfranco Frogs,Juve Pontedera,39.0,20.5,25,-18.5,UNDER,True,0.91,91.0
q4_total,men_or_open,15406998,Cus Pisa,Basket Calcinaia,39.0,22.8,44,-16.2,UNDER,False,-1,-100
q4_total,men_or_open,15406997,Centro Minibasket Carrara,Vela Basket,39.0,21.6,23,-17.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15406995,Lucca Sky Walkers,Gea Basketball Grosseto,39.0,19.9,17,-19.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15404366,KK Vedi Bjelovar U17,KK Kvarner 2010 U17,39.0,16.9,47,-22.1,UNDER,False,-1,-100
q4_total,men_or_open,15403692,BC Dnipro,Niko-Basket Mykolaiv,39.0,34.3,42,-4.7,UNDER,False,-1,-100
q4_total,men_or_open,15403293,SK Slavia Praha,BK Olomoucko Prostejov,39.0,18.7,34,-20.3,UNDER,True,0.91,91.0
q4_total,men_or_open,15402600,BK Sluneta Usti Nad Labem,Basket Brno,39.0,19.8,37,-19.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15375404,Sport Alges,Simecq,39.0,17.2,43,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,15375403,CP Nata??o,CD P?voa,39.0,25.0,38,-14.0,UNDER,True,0.91,91.0
